date,location_id,city,location_type,daily_revenue,daily_profit,daily_items_sold
2022-12-17,LOC_008,Los Angeles,Street,2501.357777852476,1583.589707952897,245
2022-12-17,LOC_009,Miami,Standalone,2515.3767501116868,1578.0102428961359,247
2022-12-17,LOC_010,New York,Standalone,2592.5220764005635,1620.866937400255,263
2022-12-17,LOC_011,Los Angeles,Standalone,1706.0428224745194,1060.6045840062193,175
2022-12-17,LOC_012,Houston,Street,4665.431053142501,2913.6110854311137,459
2022-12-17,LOC_013,Houston,Standalone,2711.564058188476,1700.107936876828,271
2022-12-17,LOC_014,Chicago,Mall,5504.560936044231,3394.969422268514,571
2022-12-17,LOC_015,Los Angeles,Airport,14844.00869707841,9338.101687415265,1553
2022-12-17,LOC_016,Chicago,Food Court,19876.80491344166,12444.216643999918,2031
2022-12-17,LOC_017,Los Angeles,Street,4790.257325512973,2972.6785612929584,504
2022-12-17,LOC_018,Chicago,Mall,7119.850451134073,4448.418308096862,715
2022-12-17,LOC_019,New York,Airport,17514.16232178201,10948.164321629672,1797
2022-12-17,LOC_020,New York,Food Court,13821.077960369914,8677.040972477927,1412
2022-12-17,LOC_021,Chicago,Standalone,1854.2698925222776,1166.479434713035,188
2022-12-17,LOC_022,Chicago,Mall,12239.503237012446,7612.6545097320295,1212
2022-12-17,LOC_023,Houston,Standalone,2902.5171424210725,1811.5129701257833,284
2022-12-17,LOC_024,New York,Airport,30769.006315268853,19296.55948426464,3185
2022-12-17,LOC_025,New York,Standalone,5405.189562363091,3434.808180613532,558
2022-12-17,LOC_026,Chicago,Standalone,3871.8214547946673,2417.2979936865936,405
2022-12-17,LOC_027,Chicago,Standalone,3364.1055735553527,2142.893788881007,337
2022-12-17,LOC_028,Los Angeles,Mall,12105.838366093662,7519.255082294736,1228
2022-12-17,LOC_029,New York,Street,4418.833576676197,2780.5780205641536,468
2022-12-17,LOC_030,Chicago,Mall,6108.605115479208,3833.498729798608,617
2022-12-17,LOC_031,Los Angeles,Mall,9186.339856136145,5826.36539463255,934
2022-12-17,LOC_032,Houston,Food Court,7252.950007508136,4533.926333257757,752
2022-12-17,LOC_033,Houston,Food Court,9424.74545415572,5929.325176193671,970
2022-12-17,LOC_034,Los Angeles,Food Court,15664.572882491622,9789.72435441182,1619
2022-12-17,LOC_035,Chicago,Street,8089.358719752699,5078.510666021406,829
2022-12-17,LOC_036,Chicago,Mall,12681.828352992456,7958.369662746436,1310
2022-12-17,LOC_037,Miami,Street,3085.4074065743425,1936.416205603196,302
2022-12-17,LOC_038,Miami,Street,9998.266279817219,6242.477909019184,1048
2022-12-17,LOC_039,Los Angeles,Airport,19581.070453721113,12278.546312359738,2036
2022-12-17,LOC_040,Houston,Food Court,10317.102431139627,6467.296047973063,1061
2022-12-17,LOC_041,Miami,Street,2268.1307861353716,1420.0761930300591,231
2022-12-17,LOC_042,Chicago,Mall,7938.666227295596,4958.862918115613,815
2022-12-17,LOC_043,Los Angeles,Mall,11395.723297271474,7099.350276284764,1178
2022-12-17,LOC_044,Chicago,Airport,14645.693948601938,9073.50101414549,1501
2022-12-17,LOC_045,Chicago,Mall,12207.973199700076,7607.752264688807,1244
2022-12-17,LOC_046,Los Angeles,Standalone,1725.65777156891,1096.9057814095468,177
2022-12-17,LOC_047,Chicago,Street,6287.392434900119,3949.2849781974455,632
2022-12-17,LOC_048,Houston,Airport,22946.37205880118,14327.836242985502,2335
2022-12-17,LOC_049,Houston,Street,4242.262933449132,2634.1812229751813,426
2022-12-17,LOC_050,Chicago,Street,7519.333449951817,4697.315439860547,760
2022-12-18,LOC_001,New York,Mall,6472.852991711465,4021.0105957643827,671
2022-12-18,LOC_002,Chicago,Street,5314.003578270263,3316.284577627398,546
2022-12-18,LOC_003,Los Angeles,Street,3718.450633943222,2345.596790122862,373
2022-12-18,LOC_004,New York,Standalone,2233.356073063622,1389.3015692328577,243
2022-12-18,LOC_005,New York,Standalone,3274.6657725251207,2033.512805845012,326
2022-12-18,LOC_006,Houston,Mall,5289.211846852817,3282.1760609321163,522
2022-12-18,LOC_007,New York,Mall,8525.2366487127,5290.040043775253,874
2022-12-18,LOC_008,Los Angeles,Street,3033.9901201494467,1911.715276774024,312
2022-12-18,LOC_009,Miami,Standalone,2174.2957678656344,1378.4803462294587,230
2022-12-18,LOC_010,New York,Standalone,4270.115962584428,2666.25138678053,438
2022-12-18,LOC_011,Los Angeles,Standalone,1773.2753570212035,1126.3617445565037,190
2022-12-18,LOC_012,Houston,Street,6157.392422950325,3872.453253628565,587
2022-12-18,LOC_013,Houston,Standalone,2399.3483783405654,1531.6656038877893,236
2022-12-18,LOC_014,Chicago,Mall,5380.943711635842,3406.561788762224,545
2022-12-18,LOC_015,Los Angeles,Airport,17090.054802144987,10679.862910165008,1715
2022-12-18,LOC_016,Chicago,Food Court,21176.841568996722,13207.111831884282,2154
2022-12-18,LOC_017,Los Angeles,Street,5983.512458291917,3769.7214481636192,588
2022-12-18,LOC_018,Chicago,Mall,8357.759088156992,5208.427290215626,856
2022-12-18,LOC_019,New York,Airport,14720.820201438793,9190.253861098556,1524
2022-12-18,LOC_020,New York,Food Court,11363.837779667736,7098.291530075286,1181
2022-12-18,LOC_021,Chicago,Standalone,2081.9836924499687,1281.3215029515989,223
2022-12-18,LOC_022,Chicago,Mall,6807.065248680222,4243.787032234973,703
2022-12-18,LOC_023,Houston,Standalone,2003.0015558527364,1260.0926236770802,201
2022-12-18,LOC_024,New York,Airport,31495.76936994057,19713.690065470084,3217
2022-12-18,LOC_025,New York,Standalone,4005.0529267990933,2497.1429492417683,386
2022-12-18,LOC_026,Chicago,Standalone,2377.3779701607255,1489.1476825221052,236
2022-12-18,LOC_027,Chicago,Standalone,3724.9354854853295,2354.749935141251,384
2022-12-18,LOC_028,Los Angeles,Mall,12318.273661906132,7726.5117906393925,1304
2022-12-18,LOC_029,New York,Street,6541.458834929979,4091.2909474761314,657
2022-12-18,LOC_030,Chicago,Mall,5224.5510427876725,3289.8139883099525,530
2022-12-18,LOC_031,Los Angeles,Mall,6978.706565469535,4347.853639135049,700
2022-12-18,LOC_032,Houston,Food Court,10552.523509623134,6607.086912747743,1122
2022-12-18,LOC_033,Houston,Food Court,7452.703140627551,4676.562390119361,772
2022-12-18,LOC_034,Los Angeles,Food Court,16881.281478503908,10610.057231874916,1748
2022-12-18,LOC_035,Chicago,Street,5980.089637336106,3752.3092572777896,604
2022-12-18,LOC_036,Chicago,Mall,10656.69964745546,6653.794429092497,1078
2022-12-18,LOC_037,Miami,Street,2131.7966216770483,1343.591941257328,218
2022-12-18,LOC_038,Miami,Street,7817.78339061518,4928.380149003111,872
2022-12-18,LOC_039,Los Angeles,Airport,14462.604791204038,9048.679201247609,1482
2022-12-18,LOC_040,Houston,Food Court,16687.11636630954,10409.559805771672,1661
2022-12-18,LOC_041,Miami,Street,3093.5028157839592,1964.1403840489204,315
2022-12-18,LOC_042,Chicago,Mall,5649.10759255696,3562.4713089527054,577
2022-12-18,LOC_043,Los Angeles,Mall,10465.371216358944,6597.673312718348,1092
2022-12-18,LOC_044,Chicago,Airport,16723.348770086868,10507.885402122118,1763
2022-12-18,LOC_045,Chicago,Mall,9089.842856744155,5700.80412604952,938
2022-12-18,LOC_046,Los Angeles,Standalone,1842.4334083395704,1141.599768176751,183
2022-12-18,LOC_047,Chicago,Street,5248.6185991515185,3297.4767429032827,503
2022-12-18,LOC_048,Houston,Airport,21703.83163961425,13503.52982243131,2175
2022-12-18,LOC_049,Houston,Street,5497.99935822692,3418.5320708039553,551
2022-12-18,LOC_050,Chicago,Street,7720.366706215451,4817.1671190508205,782
2022-12-19,LOC_001,New York,Mall,6199.285753610445,3869.49067188514,682
2022-12-19,LOC_002,Chicago,Street,5112.769767420377,3147.156740878929,544
2022-12-19,LOC_003,Los Angeles,Street,3107.205084989764,1963.5791979007938,315
2022-12-19,LOC_004,New York,Standalone,1643.3781363441572,1048.2649571769102,167
2022-12-19,LOC_005,New York,Standalone,2308.657573422883,1443.1999533857565,241
2022-12-19,LOC_006,Houston,Mall,3546.5568515526447,2219.840241868985,350
2022-12-19,LOC_007,New York,Mall,3969.8839889551446,2482.3268673142184,416
2022-12-19,LOC_008,Los Angeles,Street,1717.3903356155488,1052.6733834871122,172
2022-12-19,LOC_009,Miami,Standalone,2807.0978474702374,1753.0543976571805,275
2022-12-19,LOC_010,New York,Standalone,2440.2484435885117,1524.7329513390682,250
2022-12-19,LOC_011,Los Angeles,Standalone,1814.1493044454714,1127.3752226894665,195
2022-12-19,LOC_012,Houston,Street,2613.866254552789,1643.3558814176092,282
2022-12-19,LOC_013,Houston,Standalone,1622.7773309145634,986.9699910706853,163
2022-12-19,LOC_014,Chicago,Mall,6364.634241099344,4013.13223850015,645
2022-12-19,LOC_015,Los Angeles,Airport,9261.932847940883,5760.007213567953,962
2022-12-19,LOC_016,Chicago,Food Court,13660.49713238745,8544.864450187197,1428
2022-12-19,LOC_017,Los Angeles,Street,4563.717716212596,2816.2874735451655,467
2022-12-19,LOC_018,Chicago,Mall,5312.572498494467,3296.0797349493246,548
2022-12-19,LOC_019,New York,Airport,15215.074164886692,9582.936911102954,1552
2022-12-19,LOC_020,New York,Food Court,8645.250198068468,5441.707268920445,887
2022-12-19,LOC_021,Chicago,Standalone,1472.1596239002956,907.4513888248022,163
2022-12-19,LOC_022,Chicago,Mall,7643.914315666111,4805.591696130236,788
2022-12-19,LOC_023,Houston,Standalone,1459.3986477115457,894.444114643235,158
2022-12-19,LOC_024,New York,Airport,14186.332745866435,8948.87858372149,1442
2022-12-19,LOC_025,New York,Standalone,3555.628526739494,2240.2825931424236,351
2022-12-19,LOC_026,Chicago,Standalone,1518.2510344721343,918.5417701177324,164
2022-12-19,LOC_027,Chicago,Standalone,3151.566787581117,2004.5277642645108,320
2022-12-19,LOC_028,Los Angeles,Mall,6256.480900964454,3917.4969011646394,629
2022-12-19,LOC_029,New York,Street,3319.675959726325,2083.459303893316,328
2022-12-19,LOC_030,Chicago,Mall,4019.071880299806,2535.4081252378073,433
2022-12-19,LOC_031,Los Angeles,Mall,5282.03056489379,3311.6842470017145,546
2022-12-19,LOC_032,Houston,Food Court,4682.8345866011105,2945.2299244692244,512
2022-12-19,LOC_033,Houston,Food Court,5747.463541246226,3585.3644837929087,576
2022-12-19,LOC_034,Los Angeles,Food Court,10879.747935793011,6815.916331457991,1108
2022-12-19,LOC_035,Chicago,Street,4225.65673801182,2655.333335046791,436
2022-12-19,LOC_036,Chicago,Mall,6844.256105713413,4286.488204821292,690
2022-12-19,LOC_037,Miami,Street,2097.5449598682867,1307.3960199759272,211
2022-12-19,LOC_038,Miami,Street,4951.792196104418,3107.6462588785316,504
2022-12-19,LOC_039,Los Angeles,Airport,15686.379640148016,9752.76474789079,1616
2022-12-19,LOC_040,Houston,Food Court,6933.043659290617,4349.114524935415,720
2022-12-19,LOC_041,Miami,Street,1781.539605042775,1129.2042443866346,190
2022-12-19,LOC_042,Chicago,Mall,5262.727787719452,3292.2224273725683,526
2022-12-19,LOC_043,Los Angeles,Mall,7575.966455703359,4711.136738307486,764
2022-12-19,LOC_044,Chicago,Airport,14720.882127991057,9190.108102808603,1501
2022-12-19,LOC_045,Chicago,Mall,9534.89534154828,6017.906626462407,952
2022-12-19,LOC_046,Los Angeles,Standalone,1172.200274492644,736.4155742336552,128
2022-12-19,LOC_047,Chicago,Street,4187.030964154433,2592.1159055281123,427
2022-12-19,LOC_048,Houston,Airport,15031.846370501682,9308.461027206122,1522
2022-12-19,LOC_049,Houston,Street,2345.205099600501,1489.54847314721,235
2022-12-19,LOC_050,Chicago,Street,3930.6139332508133,2502.2373484182626,392
2022-12-20,LOC_001,New York,Mall,6686.210393329003,4181.684417201484,674
2022-12-20,LOC_002,Chicago,Street,3048.278019581415,1924.0978648008827,325
2022-12-20,LOC_003,Los Angeles,Street,2434.1722417193855,1508.8654910538537,251
2022-12-20,LOC_004,New York,Standalone,2107.1732387590164,1332.1135091085503,222
2022-12-20,LOC_005,New York,Standalone,2811.9915331640073,1734.6410396956635,288
2022-12-20,LOC_006,Houston,Mall,3894.4926006434034,2436.63855814614,407
2022-12-20,LOC_007,New York,Mall,5724.112050072727,3595.074167598,598
2022-12-20,LOC_008,Los Angeles,Street,2482.2184019312253,1577.0102884541618,262
2022-12-20,LOC_009,Miami,Standalone,1853.6728865029804,1155.312086534577,182
2022-12-20,LOC_010,New York,Standalone,2184.7655097941065,1363.4787064494942,238
2022-12-20,LOC_011,Los Angeles,Standalone,2061.0823437563204,1302.3533206640755,231
2022-12-20,LOC_012,Houston,Street,2753.115719715957,1727.951636511016,281
2022-12-20,LOC_013,Houston,Standalone,1404.281778262849,875.0791205346791,146
2022-12-20,LOC_014,Chicago,Mall,4816.704727346815,2984.062030500704,489
2022-12-20,LOC_015,Los Angeles,Airport,8582.380782065326,5360.745356875802,902
2022-12-20,LOC_016,Chicago,Food Court,11423.37590283371,7138.045329390114,1155
2022-12-20,LOC_017,Los Angeles,Street,3466.9089954103342,2153.6688236680247,340
2022-12-20,LOC_018,Chicago,Mall,6858.353711480555,4268.367351041915,694
2022-12-20,LOC_019,New York,Airport,16438.425540635395,10340.16028006162,1688
2022-12-20,LOC_020,New York,Food Court,7273.04570838406,4554.173906704473,717
2022-12-20,LOC_021,Chicago,Standalone,1198.13576381047,744.175945003343,116
2022-12-20,LOC_022,Chicago,Mall,5423.631227736928,3406.097841137092,564
2022-12-20,LOC_023,Houston,Standalone,1166.5822598773334,705.2063268058204,118
2022-12-20,LOC_024,New York,Airport,20058.398916842027,12533.327907534336,2047
2022-12-20,LOC_025,New York,Standalone,4085.0207801134497,2573.140265482017,409
2022-12-20,LOC_026,Chicago,Standalone,2560.9404941182634,1592.5185131059422,264
2022-12-20,LOC_027,Chicago,Standalone,3298.6729704522945,2076.3590848523118,330
2022-12-20,LOC_028,Los Angeles,Mall,7483.5034415284745,4681.218569175734,764
2022-12-20,LOC_029,New York,Street,3941.8895153331027,2470.7981062060294,427
2022-12-20,LOC_030,Chicago,Mall,4302.985936490667,2688.7215522328033,442
2022-12-20,LOC_031,Los Angeles,Mall,6642.945908734568,4177.621422225726,667
2022-12-20,LOC_032,Houston,Food Court,5401.0775540600225,3353.8902693572077,566
2022-12-20,LOC_033,Houston,Food Court,5181.57143086717,3225.9249146350917,527
2022-12-20,LOC_034,Los Angeles,Food Court,11880.484056542256,7349.335794606296,1204
2022-12-20,LOC_035,Chicago,Street,4995.139851350834,3117.0451969258575,524
2022-12-20,LOC_036,Chicago,Mall,7096.921975638348,4478.495443411081,728
2022-12-20,LOC_037,Miami,Street,1839.7317782941104,1144.1030640154102,197
2022-12-20,LOC_038,Miami,Street,7210.396829610557,4455.276152947466,715
2022-12-20,LOC_039,Los Angeles,Airport,10502.103429899278,6568.9027521959715,1107
2022-12-20,LOC_040,Houston,Food Court,7117.610877074811,4507.391770845065,725
2022-12-20,LOC_041,Miami,Street,1513.4758108504302,948.6950059405278,154
2022-12-20,LOC_042,Chicago,Mall,6676.61473832628,4220.740140356194,671
2022-12-20,LOC_043,Los Angeles,Mall,7653.697355879249,4780.335772375475,773
2022-12-20,LOC_044,Chicago,Airport,14447.42547558352,9018.667174626626,1445
2022-12-20,LOC_045,Chicago,Mall,7002.181628822365,4376.531154703014,719
2022-12-20,LOC_046,Los Angeles,Standalone,952.9172949297416,589.4804471225335,107
2022-12-20,LOC_047,Chicago,Street,4052.5336918227044,2566.4356951985474,427
2022-12-20,LOC_048,Houston,Airport,13779.522633468736,8639.989185512239,1419
2022-12-20,LOC_049,Houston,Street,2972.2543392913008,1821.0887023321295,288
2022-12-20,LOC_050,Chicago,Street,4589.022430386872,2864.3546818846494,481
2022-12-21,LOC_001,New York,Mall,8008.200360646603,5036.098237478617,853
2022-12-21,LOC_002,Chicago,Street,3786.52654711777,2359.3686164299147,391
2022-12-21,LOC_003,Los Angeles,Street,3347.517005529898,2108.5813876615543,339
2022-12-21,LOC_004,New York,Standalone,1802.5734981717078,1102.434182397764,169
2022-12-21,LOC_005,New York,Standalone,2827.1186989587295,1788.9650170389698,279
2022-12-21,LOC_006,Houston,Mall,4615.849884055109,2867.414111676717,460
2022-12-21,LOC_007,New York,Mall,5654.320626820958,3556.442806235959,559
2022-12-21,LOC_008,Los Angeles,Street,1968.7464515948345,1248.9427668802618,202
2022-12-21,LOC_009,Miami,Standalone,2460.5051301354056,1549.9026378510464,257
2022-12-21,LOC_010,New York,Standalone,1935.0971626122564,1210.1718971407827,199
2022-12-21,LOC_011,Los Angeles,Standalone,1638.1540328834542,1012.4122343100762,167
2022-12-21,LOC_012,Houston,Street,3967.1763242465972,2491.1999140768667,396
2022-12-21,LOC_013,Houston,Standalone,2600.3873206635453,1609.4658260991002,276
2022-12-21,LOC_014,Chicago,Mall,4634.926680347799,2919.096969649846,471
2022-12-21,LOC_015,Los Angeles,Airport,7102.567072857493,4428.000097373668,717
2022-12-21,LOC_016,Chicago,Food Court,14473.632640829299,9055.546324871792,1450
2022-12-21,LOC_017,Los Angeles,Street,5383.4081518366565,3343.9418503645943,550
2022-12-21,LOC_018,Chicago,Mall,4716.273466488754,2953.9130839503964,483
2022-12-21,LOC_019,New York,Airport,9701.281946390262,6066.704089509584,1031
2022-12-21,LOC_020,New York,Food Court,6174.8792145492525,3846.5242730141795,656
2022-12-21,LOC_021,Chicago,Standalone,1298.5180756539846,808.172627967393,130
2022-12-21,LOC_022,Chicago,Mall,7668.824631598733,4757.180200649641,793
2022-12-21,LOC_023,Houston,Standalone,1917.6610311132454,1205.2282598322327,195
2022-12-21,LOC_024,New York,Airport,19137.707781452216,12024.076854455769,1973
2022-12-21,LOC_025,New York,Standalone,3230.7787283500193,2015.7220822441127,321
2022-12-21,LOC_026,Chicago,Standalone,1699.037043454418,1026.7535654886904,165
2022-12-21,LOC_027,Chicago,Standalone,2310.8673761719733,1437.4054093484651,225
2022-12-21,LOC_028,Los Angeles,Mall,7616.5458843482265,4735.062398110458,757
2022-12-21,LOC_029,New York,Street,4176.15966166422,2629.6636144768177,433
2022-12-21,LOC_030,Chicago,Mall,5032.876557868296,3169.0623237232035,507
2022-12-21,LOC_031,Los Angeles,Mall,4234.630178590489,2623.2936703186856,419
2022-12-21,LOC_032,Houston,Food Court,5098.8564011977,3195.310053934811,526
2022-12-21,LOC_033,Houston,Food Court,6691.79142247316,4173.18285655653,679
2022-12-21,LOC_034,Los Angeles,Food Court,8672.784028776307,5449.096999721355,885
2022-12-21,LOC_035,Chicago,Street,5074.123712903102,3132.1758983613904,514
2022-12-21,LOC_036,Chicago,Mall,6724.930664555788,4209.659073247013,683
2022-12-21,LOC_037,Miami,Street,2640.481650855786,1628.449323175889,267
2022-12-21,LOC_038,Miami,Street,6790.86968265645,4265.045231004776,682
2022-12-21,LOC_039,Los Angeles,Airport,13379.403531307385,8376.316978326178,1388
2022-12-21,LOC_040,Houston,Food Court,7107.9347547370035,4432.133872764822,747
2022-12-21,LOC_041,Miami,Street,1938.0070308046122,1201.4233191799083,199
2022-12-21,LOC_042,Chicago,Mall,3900.4380807287534,2456.8234674190803,385
2022-12-21,LOC_043,Los Angeles,Mall,8715.441321439084,5434.784245958132,872
2022-12-21,LOC_044,Chicago,Airport,13013.624847420715,8194.842109228939,1362
2022-12-21,LOC_045,Chicago,Mall,6054.073961085996,3758.9180323083156,627
2022-12-21,LOC_046,Los Angeles,Standalone,1480.8693920701687,902.1347904257267,148
2022-12-21,LOC_047,Chicago,Street,4176.533070923364,2619.1206917508807,418
2022-12-21,LOC_048,Houston,Airport,14999.973385470332,9401.837982551784,1502
2022-12-21,LOC_049,Houston,Street,2865.9059425731193,1773.7586860756292,284
2022-12-21,LOC_050,Chicago,Street,3213.1624858964346,1980.1337721986856,335
2022-12-22,LOC_001,New York,Mall,8087.173789642615,5079.870028407349,814
2022-12-22,LOC_002,Chicago,Street,3423.9740683211116,2136.9690788137746,350
2022-12-22,LOC_003,Los Angeles,Street,2284.805817334027,1413.404726694149,240
2022-12-22,LOC_004,New York,Standalone,1855.7649883815438,1153.744280789276,190
2022-12-22,LOC_005,New York,Standalone,3278.227147256737,2033.5160841925212,329
2022-12-22,LOC_006,Houston,Mall,3229.7180666838663,2004.6943740111433,317
2022-12-22,LOC_007,New York,Mall,5558.24428874128,3425.3912437802283,582
2022-12-22,LOC_008,Los Angeles,Street,2563.836163618825,1630.5291034027657,260
2022-12-22,LOC_009,Miami,Standalone,1712.3288886506052,1066.2063037246453,183
2022-12-22,LOC_010,New York,Standalone,1775.6101099259579,1109.7233128748796,189
2022-12-22,LOC_011,Los Angeles,Standalone,1425.0096914123749,882.7175800890794,143
2022-12-22,LOC_012,Houston,Street,3845.8244209837976,2437.5312391513876,397
2022-12-22,LOC_013,Houston,Standalone,1678.9330337575366,1090.3251248715073,187
2022-12-22,LOC_014,Chicago,Mall,6146.151697882817,3850.760296880531,624
2022-12-22,LOC_015,Los Angeles,Airport,7453.9946168690785,4650.138342336678,759
2022-12-22,LOC_016,Chicago,Food Court,10985.182204116298,6866.335515614233,1134
2022-12-22,LOC_017,Los Angeles,Street,3389.122235431791,2125.526474030492,351
2022-12-22,LOC_018,Chicago,Mall,6704.169656439295,4201.528189205876,657
2022-12-22,LOC_019,New York,Airport,10842.120491572594,6739.509174135351,1124
2022-12-22,LOC_020,New York,Food Court,8086.203079224792,5076.249610252416,801
2022-12-22,LOC_021,Chicago,Standalone,920.0488740832511,577.2366220237963,102
2022-12-22,LOC_022,Chicago,Mall,7612.00059956463,4794.303488210226,791
2022-12-22,LOC_023,Houston,Standalone,1015.5767282635157,637.3790136620566,111
2022-12-22,LOC_024,New York,Airport,22177.54511451561,13820.364591991158,2300
2022-12-22,LOC_025,New York,Standalone,3490.919844676518,2213.7062238295252,355
2022-12-22,LOC_026,Chicago,Standalone,1974.0237951263762,1236.4510851923378,197
2022-12-22,LOC_027,Chicago,Standalone,2716.131846836083,1712.3026521563795,291
2022-12-22,LOC_028,Los Angeles,Mall,7001.343647764485,4391.791074029216,711
2022-12-22,LOC_029,New York,Street,3271.791015913438,2063.4020338738633,330
2022-12-22,LOC_030,Chicago,Mall,4139.610155010595,2572.244387159116,402
2022-12-22,LOC_031,Los Angeles,Mall,4023.369003047809,2537.753969810111,399
2022-12-22,LOC_032,Houston,Food Court,5036.739872195526,3171.316752757913,496
2022-12-22,LOC_033,Houston,Food Court,6082.907655983445,3851.0487957438013,622
2022-12-22,LOC_034,Los Angeles,Food Court,6977.159248459252,4317.692356408397,734
2022-12-22,LOC_035,Chicago,Street,5116.999702835481,3208.2807095127173,536
2022-12-22,LOC_036,Chicago,Mall,6425.609618657118,4011.549166822219,652
2022-12-22,LOC_037,Miami,Street,1873.628210992177,1157.2939001582288,192
2022-12-22,LOC_038,Miami,Street,6789.253439173836,4261.2048296193425,699
2022-12-22,LOC_039,Los Angeles,Airport,12986.767851604578,8058.729891973266,1323
2022-12-22,LOC_040,Houston,Food Court,12079.743502020512,7586.736962443612,1217
2022-12-22,LOC_041,Miami,Street,1207.5841834956066,748.1745800205355,119
2022-12-22,LOC_042,Chicago,Mall,3990.8854195339572,2481.278201760625,409
2022-12-22,LOC_043,Los Angeles,Mall,8622.839131166647,5430.503595104596,873
2022-12-22,LOC_044,Chicago,Airport,12171.1904044482,7611.702055199524,1233
2022-12-22,LOC_045,Chicago,Mall,7734.296969252789,4888.966171359845,779
2022-12-22,LOC_046,Los Angeles,Standalone,1081.8117832654905,650.4021516550607,107
2022-12-22,LOC_047,Chicago,Street,3192.5502849836676,1980.8246716857218,343
2022-12-22,LOC_048,Houston,Airport,21238.01501642824,13278.917483286144,2121
2022-12-22,LOC_049,Houston,Street,2315.413553392767,1440.2398043438436,248
2022-12-22,LOC_050,Chicago,Street,3511.0809055479076,2202.361832553106,344
2022-12-23,LOC_001,New York,Mall,7505.143080601817,4733.264677831231,763
2022-12-23,LOC_002,Chicago,Street,4922.274917111816,3096.0876183043115,521
2022-12-23,LOC_003,Los Angeles,Street,2371.1260698446117,1489.5888343016088,233
2022-12-23,LOC_004,New York,Standalone,2170.9491686293127,1344.2195077546203,222
2022-12-23,LOC_005,New York,Standalone,2542.676455955822,1594.008195012381,253
2022-12-23,LOC_006,Houston,Mall,5205.244676845842,3203.302200647282,518
2022-12-23,LOC_007,New York,Mall,4056.6711365679234,2554.136635483074,400
2022-12-23,LOC_008,Los Angeles,Street,2448.707278405853,1569.5290850585034,260
2022-12-23,LOC_009,Miami,Standalone,2510.165099893024,1563.3828660918743,259
2022-12-23,LOC_010,New York,Standalone,2028.6643109607444,1249.8544116365586,218
2022-12-23,LOC_011,Los Angeles,Standalone,1527.3011908082078,972.037775125425,156
2022-12-23,LOC_012,Houston,Street,4014.9449946699956,2467.5449474405405,403
2022-12-23,LOC_013,Houston,Standalone,1807.2522227909972,1152.4240376572636,183
2022-12-23,LOC_014,Chicago,Mall,4361.827295642247,2761.7892658341784,427
2022-12-23,LOC_015,Los Angeles,Airport,11141.5263044186,6861.679200905648,1130
2022-12-23,LOC_016,Chicago,Food Court,13199.016172839456,8312.527508236728,1363
2022-12-23,LOC_017,Los Angeles,Street,3045.2377220841236,1931.6438059296283,310
2022-12-23,LOC_018,Chicago,Mall,6014.192346583414,3742.776242314248,607
2022-12-23,LOC_019,New York,Airport,17330.79411400345,10863.613634421126,1773
2022-12-23,LOC_020,New York,Food Court,9310.14714729236,5820.253364214656,933
2022-12-23,LOC_021,Chicago,Standalone,1199.1675206882674,738.8254069490761,127
2022-12-23,LOC_022,Chicago,Mall,6032.403427358645,3748.1115041796133,629
2022-12-23,LOC_023,Houston,Standalone,1998.9408703089375,1264.488270781914,208
2022-12-23,LOC_024,New York,Airport,16411.499442093835,10325.260697628062,1677
2022-12-23,LOC_025,New York,Standalone,2241.841090539057,1374.9061347948918,232
2022-12-23,LOC_026,Chicago,Standalone,2220.538589277714,1388.5290820123864,233
2022-12-23,LOC_027,Chicago,Standalone,2590.551909746651,1623.064232546083,255
2022-12-23,LOC_028,Los Angeles,Mall,8175.173835821561,5133.030543327404,836
2022-12-23,LOC_029,New York,Street,4241.733084935046,2634.2954915305722,439
2022-12-23,LOC_030,Chicago,Mall,3449.5745776166264,2170.6960291195433,349
2022-12-23,LOC_031,Los Angeles,Mall,4068.675358989992,2532.093197832158,403
2022-12-23,LOC_032,Houston,Food Court,6401.794227234132,3986.3779211699834,666
2022-12-23,LOC_033,Houston,Food Court,5589.785507226465,3491.5424448645763,579
2022-12-23,LOC_034,Los Angeles,Food Court,8029.549829073067,5030.141247626899,797
2022-12-23,LOC_035,Chicago,Street,4486.471136799796,2783.7422446539736,472
2022-12-23,LOC_036,Chicago,Mall,9087.230381202364,5664.642863757139,938
2022-12-23,LOC_037,Miami,Street,3063.3886799148245,1870.8743556260483,313
2022-12-23,LOC_038,Miami,Street,6852.50773109131,4319.168029361862,734
2022-12-23,LOC_039,Los Angeles,Airport,9687.62384784444,6039.412331364804,980
2022-12-23,LOC_040,Houston,Food Court,10227.30517360532,6376.534998321803,1063
2022-12-23,LOC_041,Miami,Street,1799.7997045839145,1131.8567296092986,186
2022-12-23,LOC_042,Chicago,Mall,4077.7061937900016,2552.2613499076856,424
2022-12-23,LOC_043,Los Angeles,Mall,5884.397510870035,3680.214453402623,611
2022-12-23,LOC_044,Chicago,Airport,13091.120868767057,8201.077461969684,1294
2022-12-23,LOC_045,Chicago,Mall,9740.464329326693,6072.426921039446,1006
2022-12-23,LOC_046,Los Angeles,Standalone,904.6445226505729,577.2224643941504,106
2022-12-23,LOC_047,Chicago,Street,3605.2788980447376,2270.2264018090686,379
2022-12-23,LOC_048,Houston,Airport,18501.57159788705,11647.733652664423,1896
2022-12-23,LOC_049,Houston,Street,3165.6923104348393,1959.5292955519162,316
