year,month,location_id,city,location_type,monthly_revenue,monthly_profit,monthly_items_sold,monthly_rent,net_profit
2022,12,LOC_010,New York,Standalone,77013.7980060788,48223.32050912174,7941,5806,42417.32050912174
2022,12,LOC_011,Los Angeles,Standalone,54756.30426730616,34387.744020268154,5642,4562,29825.744020268154
2022,12,LOC_012,Houston,Street,127332.41299653238,79620.10142396437,12878,6528,73092.10142396437
2022,12,LOC_013,Houston,Standalone,64642.46485738371,40508.177930261,6594,4020,36488.177930261
2022,12,LOC_014,Chicago,Mall,173518.20834463765,108596.04889180098,17588,7600,100996.04889180098
2022,12,LOC_015,Los Angeles,Airport,324530.51886630384,203015.0245729742,32981,11776,191239.0245729742
2022,12,LOC_016,Chicago,Food Court,414595.55087115226,259379.0410301479,42265,4363,255016.0410301479
2022,12,LOC_017,Los Angeles,Street,140002.55088549157,87543.2726084617,14199,5205,82338.2726084617
2022,12,LOC_018,Chicago,Mall,208082.22486355147,130035.12606408341,21304,8021,122014.12606408341
2022,12,LOC_019,New York,Airport,453183.34891788376,283329.35510002665,46353,12795,270534.35510002665
2022,12,LOC_020,New York,Food Court,306599.9189939781,191952.4568151733,31211,3729,188223.4568151733
2022,12,LOC_021,Chicago,Standalone,42382.08871356842,26434.333641168894,4361,5981,20453.333641168894
2022,12,LOC_022,Chicago,Mall,240638.20885757607,150637.59481011768,24652,8294,142343.59481011768
2022,12,LOC_023,Houston,Standalone,53427.870326732875,33414.12076017876,5529,5725,27689.12076017876
2022,12,LOC_024,New York,Airport,629810.2237614274,394309.6111089988,64391,12772,381537.6111089988
2022,12,LOC_025,New York,Standalone,115297.10042040834,72145.28043272888,11756,5945,66200.28043272888
2022,12,LOC_026,Chicago,Standalone,73381.41032220371,45990.408392639016,7534,4014,41976.408392639016
2022,12,LOC_027,Chicago,Standalone,88714.01114152913,55421.52892140767,9112,5367,50054.52892140767
2022,12,LOC_028,Los Angeles,Mall,234974.15339850486,147206.68648026692,23961,8162,139044.68648026692
2022,12,LOC_029,New York,Street,130537.6505641728,81440.25461073266,13294,5288,76152.25461073266
2022,12,LOC_030,Chicago,Mall,169573.39276660737,106151.87664449288,17226,8017,98134.87664449288
2022,12,LOC_031,Los Angeles,Mall,191568.27914997295,119786.06207199297,19499,7200,112586.06207199297
2022,12,LOC_032,Houston,Food Court,196984.21927504198,123233.02648909506,20178,4056,119177.02648909506
2022,12,LOC_033,Houston,Food Court,224772.58489227717,140633.6852833559,22822,3098,137535.6852833559
2022,12,LOC_034,Los Angeles,Food Court,364527.28666921816,228076.2537491686,37176,4570,223506.2537491686
2022,12,LOC_035,Chicago,Street,176498.72879034464,110302.52783600117,18019,6966,103336.52783600117
2022,12,LOC_036,Chicago,Mall,278307.07648140605,174083.68093949876,28329,8241,165842.68093949876
2022,12,LOC_037,Miami,Street,79803.30061594662,49750.08255442049,8052,5392,44358.08255442049
2022,12,LOC_038,Miami,Street,201120.9287253992,125867.2443427458,20527,6484,119383.2443427458
2022,12,LOC_039,Los Angeles,Airport,433959.77091112937,271286.8097812784,44324,11742,259544.80978127843
2022,12,LOC_040,Houston,Food Court,316480.76221937337,198095.40045386783,32386,4430,193665.40045386783
2022,12,LOC_041,Miami,Street,59735.79553632517,37492.77679512793,6096,6059,31433.77679512793
2022,12,LOC_042,Chicago,Mall,183054.38351139787,114790.53714102246,18675,8819,105971.53714102246
2022,12,LOC_043,Los Angeles,Mall,238879.90470768645,149200.65186126003,24467,8597,140603.65186126003
2022,12,LOC_044,Chicago,Airport,467444.490303627,292308.99602968636,47758,12051,280257.99602968636
2022,12,LOC_045,Chicago,Mall,265327.1999191647,166224.27814826797,27039,8248,157976.27814826797
2022,12,LOC_046,Los Angeles,Standalone,40080.56517572853,25044.645969482255,4105,4627,20417.645969482255
2022,12,LOC_047,Chicago,Street,139306.85966571272,87279.85111534233,14168,6479,80800.85111534233
2022,12,LOC_048,Houston,Airport,581139.9940098998,363890.62194699043,59069,12700,351190.62194699043
2022,12,LOC_049,Houston,Street,105145.5292476891,65549.60361956574,10669,5663,59886.603619565736
2022,12,LOC_050,Chicago,Street,164087.8725924974,102648.01460203524,16697,6853,95795.01460203524
2023,1,LOC_001,New York,Mall,174624.40663044952,109028.98941160993,17826,8126,100902.98941160993
2023,1,LOC_002,Chicago,Street,113008.81272758449,70716.00296023821,11605,6095,64621.00296023821
2023,1,LOC_003,Los Angeles,Street,90912.13457268782,56921.909030777104,9171,5466,51455.909030777104
2023,1,LOC_004,New York,Standalone,54439.958866639055,34084.988686827775,5612,4871,29213.988686827775
2023,1,LOC_005,New York,Standalone,72946.85549930291,45622.46708714322,7476,4343,41279.46708714322
2023,1,LOC_006,Houston,Mall,121269.73870916023,75757.37672073259,12469,8215,67542.37672073259
2023,1,LOC_007,New York,Mall,134158.09894248674,83954.88563693147,13799,7459,76495.88563693147
2023,1,LOC_008,Los Angeles,Street,59511.39294840131,37226.13305566616,6020,5747,31479.133055666163
2023,1,LOC_009,Miami,Standalone,55564.946247762775,34834.94900319423,5662,5082,29752.949003194233
2023,1,LOC_010,New York,Standalone,61103.77451319142,38114.578400597384,6181,5806,32308.578400597384
2023,1,LOC_011,Los Angeles,Standalone,42965.79301447591,26914.043508954484,4385,4562,22352.043508954484
2023,1,LOC_012,Houston,Street,99194.82138442824,62120.58102721941,10091,6528,55592.58102721941
2023,1,LOC_013,Houston,Standalone,51126.28368930463,31958.746056384258,5165,4020,27938.746056384258
2023,1,LOC_014,Chicago,Mall,141111.89729224434,88309.37167956239,14308,7600,80709.37167956239
2023,1,LOC_015,Los Angeles,Airport,263731.4859972291,165345.76186887693,26888,11776,153569.76186887693
2023,1,LOC_016,Chicago,Food Court,313323.23050109076,196195.8014972881,32007,4363,191832.8014972881
2023,1,LOC_017,Los Angeles,Street,109485.88963578932,68449.27749421414,11067,5205,63244.27749421414
2023,1,LOC_018,Chicago,Mall,170632.78376531473,106895.68667550788,17375,8021,98874.68667550788
2023,1,LOC_019,New York,Airport,350517.3187378936,219673.13577907084,35644,12795,206878.13577907084
2023,1,LOC_020,New York,Food Court,227290.88513440054,142217.16877760587,22972,3729,138488.16877760587
2023,1,LOC_021,Chicago,Standalone,33625.60350938959,21086.978024930522,3399,5981,15105.978024930522
2023,1,LOC_022,Chicago,Mall,189006.92230144178,118124.58324044173,19308,8294,109830.58324044173
2023,1,LOC_023,Houston,Standalone,42320.69236031726,26520.573577618514,4367,5725,20795.573577618514
2023,1,LOC_024,New York,Airport,493288.15562705795,308503.05559973425,50227,12772,295731.05559973425
2023,1,LOC_025,New York,Standalone,89782.55500241647,56215.36856998402,9122,5945,50270.36856998402
2023,1,LOC_026,Chicago,Standalone,60484.59817402007,37888.995722017775,6216,4014,33874.995722017775
2023,1,LOC_027,Chicago,Standalone,68770.64113459844,43035.773413835566,7041,5367,37668.773413835566
2023,1,LOC_028,Los Angeles,Mall,201796.5519405577,126443.17026222056,20563,8162,118281.17026222056
2023,1,LOC_029,New York,Street,93954.00014896605,58649.49420837648,9576,5288,53361.49420837648
2023,1,LOC_030,Chicago,Mall,130075.01010988116,81267.30835303014,13134,8017,73250.30835303014
2023,1,LOC_031,Los Angeles,Mall,150076.72263970724,94069.81793341922,15224,7200,86869.81793341922
2023,1,LOC_032,Houston,Food Court,156099.62244183198,97691.85814926613,15891,4056,93635.85814926613
2023,1,LOC_033,Houston,Food Court,186866.02974108537,116885.1596305367,19056,3098,113787.1596305367
2023,1,LOC_034,Los Angeles,Food Court,267042.51059698703,166993.54265166176,27280,4570,162423.54265166176
2023,1,LOC_035,Chicago,Street,127789.3652715813,79923.55514272043,12973,6966,72957.55514272043
2023,1,LOC_036,Chicago,Mall,212335.10592639112,132921.43755809017,21638,8241,124680.43755809017
2023,1,LOC_037,Miami,Street,67931.16430891815,42581.12183173943,6921,5392,37189.12183173943
2023,1,LOC_038,Miami,Street,144178.3811262872,90321.30800661894,14727,6484,83837.30800661894
2023,1,LOC_039,Los Angeles,Airport,341679.44162412715,214135.61507296067,34870,11742,202393.61507296067
2023,1,LOC_040,Houston,Food Court,256357.33510819962,160560.7061323224,26134,4430,156130.7061323224
2023,1,LOC_041,Miami,Street,44156.79815475536,27601.68560414782,4489,6059,21542.68560414782
2023,1,LOC_042,Chicago,Mall,141138.81259491516,88149.51427438247,14337,8819,79330.51427438247
2023,1,LOC_043,Los Angeles,Mall,179145.92348076613,111990.78395695446,18249,8597,103393.78395695446
2023,1,LOC_044,Chicago,Airport,355090.6592709442,222275.29746644414,36270,12051,210224.29746644414
2023,1,LOC_045,Chicago,Mall,207110.9035336827,129689.7157172673,21175,8248,121441.7157172673
2023,1,LOC_046,Los Angeles,Standalone,31511.501595416546,19603.8525854703,3151,4627,14976.8525854703
2023,1,LOC_047,Chicago,Street,110729.73441860461,69325.4583362098,11239,6479,62846.458336209806
2023,1,LOC_048,Houston,Airport,453788.51538638887,284346.21466643957,46172,12700,271646.21466643957
2023,1,LOC_049,Houston,Street,78953.81052135832,49227.462620234764,7981,5663,43564.462620234764
2023,1,LOC_050,Chicago,Street,111086.96858234561,69618.81653353394,11411,6853,62765.81653353394
2023,2,LOC_001,New York,Mall,166128.73359502087,103976.3859575914,16926,8126,95850.3859575914
2023,2,LOC_002,Chicago,Street,107208.36561570266,66884.95753232832,11015,6095,60789.95753232832
2023,2,LOC_003,Los Angeles,Street,74086.79935106575,46373.19002016925,7533,5466,40907.19002016925
2023,2,LOC_004,New York,Standalone,48258.103648557466,30197.677409310094,4928,4871,25326.677409310094
2023,2,LOC_005,New York,Standalone,67446.61498885514,42216.57739112392,6902,4343,37873.57739112392
2023,2,LOC_006,Houston,Mall,109118.28168008116,68362.74381790707,11072,8215,60147.743817907074
2023,2,LOC_007,New York,Mall,116068.99207881674,72618.35866804725,11870,7459,65159.35866804725
2023,2,LOC_008,Los Angeles,Street,55304.15587496846,34566.753572705966,5679,5747,28819.753572705966
2023,2,LOC_009,Miami,Standalone,49872.23392345114,31276.207725160944,5117,5082,26194.207725160944
2023,2,LOC_010,New York,Standalone,53717.76868466919,33538.920118522496,5479,5806,27732.920118522496
2023,2,LOC_011,Los Angeles,Standalone,38793.9742389465,24289.90632593746,3921,4562,19727.90632593746
2023,2,LOC_012,Houston,Street,84937.50299667248,52961.244604172716,8680,6528,46433.244604172716
2023,2,LOC_013,Houston,Standalone,43892.00971079771,27540.728343884242,4518,4020,23520.728343884242
2023,2,LOC_014,Chicago,Mall,124201.09490643392,77551.67655035212,12529,7600,69951.67655035212
2023,2,LOC_015,Los Angeles,Airport,219750.11639151286,137496.56528053296,22509,11776,125720.56528053296
2023,2,LOC_016,Chicago,Food Court,291969.43887131586,182813.89223671146,29817,4363,178450.89223671146
2023,2,LOC_017,Los Angeles,Street,106418.45523305488,66635.36626439114,10859,5205,61430.36626439114
2023,2,LOC_018,Chicago,Mall,141987.38643023712,88832.60748939878,14448,8021,80811.60748939878
2023,2,LOC_019,New York,Airport,326188.0987561636,204198.1441414776,33179,12795,191403.1441414776
2023,2,LOC_020,New York,Food Court,197899.07384390876,123755.21036520429,20128,3729,120026.21036520429
2023,2,LOC_021,Chicago,Standalone,31246.010977018952,19563.69274826095,3173,5981,13582.69274826095
2023,2,LOC_022,Chicago,Mall,154864.41832845355,96818.84841151182,15816,8294,88524.84841151182
2023,2,LOC_023,Houston,Standalone,36933.07570428822,22997.4538336707,3769,5725,17272.4538336707
2023,2,LOC_024,New York,Airport,435066.31372394547,272427.05161188,44385,12772,259655.05161188002
2023,2,LOC_025,New York,Standalone,78306.91444462232,49067.66962774959,8004,5945,43122.66962774959
2023,2,LOC_026,Chicago,Standalone,48643.48603199317,30425.626277482963,4915,4014,26411.626277482963
2023,2,LOC_027,Chicago,Standalone,59022.95399044971,36861.61533778111,5987,5367,31494.615337781113
2023,2,LOC_028,Los Angeles,Mall,169124.65118949936,105828.99597775954,17192,8162,97666.99597775954
2023,2,LOC_029,New York,Street,86453.37372255468,54145.34384221137,8754,5288,48857.34384221137
2023,2,LOC_030,Chicago,Mall,118011.26272101492,73809.899871818,12028,8017,65792.899871818
2023,2,LOC_031,Los Angeles,Mall,128534.07840385332,80452.37426912827,13150,7200,73252.37426912827
2023,2,LOC_032,Houston,Food Court,140686.30047019094,87935.18077765478,14385,4056,83879.18077765478
2023,2,LOC_033,Houston,Food Court,174583.6207584429,109090.19796335968,17719,3098,105992.19796335968
2023,2,LOC_034,Los Angeles,Food Court,254844.88415509844,159400.20166330648,25757,4570,154830.20166330648
2023,2,LOC_035,Chicago,Street,118986.93171655224,74503.56594913523,12151,6966,67537.56594913523
2023,2,LOC_036,Chicago,Mall,199999.50852807096,125107.0261107174,20366,8241,116866.0261107174
2023,2,LOC_037,Miami,Street,58357.42691303187,36555.93922664761,6002,5392,31163.939226647613
2023,2,LOC_038,Miami,Street,128078.03934516363,80199.4223769804,13024,6484,73715.4223769804
2023,2,LOC_039,Los Angeles,Airport,323120.3133722446,202052.95064049913,32804,11742,190310.95064049913
2023,2,LOC_040,Houston,Food Court,228160.44648830744,142841.92700326449,23378,4430,138411.92700326449
2023,2,LOC_041,Miami,Street,40752.2908935225,25610.365584685354,4177,6059,19551.365584685354
2023,2,LOC_042,Chicago,Mall,128847.07035106844,80638.8678129197,13021,8819,71819.8678129197
2023,2,LOC_043,Los Angeles,Mall,157282.0998992186,98246.65375665085,16034,8597,89649.65375665085
2023,2,LOC_044,Chicago,Airport,343860.1399245148,214982.4765850068,34986,12051,202931.4765850068
2023,2,LOC_045,Chicago,Mall,184961.08803774166,115829.90182871473,18874,8248,107581.90182871473
2023,2,LOC_046,Los Angeles,Standalone,27634.01685628796,17251.035492352334,2795,4627,12624.035492352334
2023,2,LOC_047,Chicago,Street,91521.71845741704,57230.439567584486,9344,6479,50751.439567584486
2023,2,LOC_048,Houston,Airport,416676.65756303346,260821.28894090757,42514,12700,248121.28894090757
2023,2,LOC_049,Houston,Street,71054.43703694918,44495.98363435272,7286,5663,38832.98363435272
2023,2,LOC_050,Chicago,Street,102207.03363995366,63948.353261353695,10499,6853,57095.353261353695
2023,3,LOC_001,New York,Mall,188214.58388054135,117863.66433553267,19159,8126,109737.66433553267
2023,3,LOC_002,Chicago,Street,122494.89337050906,76709.2304193763,12569,6095,70614.2304193763
2023,3,LOC_003,Los Angeles,Street,81091.76705728688,50595.329600924604,8275,5466,45129.329600924604
2023,3,LOC_004,New York,Standalone,51922.06207734992,32367.51602439562,5300,4871,27496.51602439562
2023,3,LOC_005,New York,Standalone,77040.34927806491,48404.009157385044,7884,4343,44061.009157385044
2023,3,LOC_006,Houston,Mall,123817.01224515616,77587.96930293801,12600,8215,69372.96930293801
2023,3,LOC_007,New York,Mall,137162.56248397683,85939.2201946687,13980,7459,78480.2201946687
2023,3,LOC_008,Los Angeles,Street,56611.11463318748,35334.045947630824,5829,5747,29587.045947630824
2023,3,LOC_009,Miami,Standalone,60763.40033248464,37997.73173052786,6171,5082,32915.73173052786
2023,3,LOC_010,New York,Standalone,57414.93168011531,35778.854758396155,5933,5806,29972.854758396155
2023,3,LOC_011,Los Angeles,Standalone,43354.70819534375,27158.259474938935,4404,4562,22596.259474938935
2023,3,LOC_012,Houston,Street,95757.46575027239,59996.78831229139,9736,6528,53468.78831229139
2023,3,LOC_013,Houston,Standalone,50108.48001120072,31380.186407827223,5151,4020,27360.186407827223
2023,3,LOC_014,Chicago,Mall,136226.4488978002,85213.02716645783,13868,7600,77613.02716645783
2023,3,LOC_015,Los Angeles,Airport,264618.9403834673,165484.4788309352,26969,11776,153708.4788309352
2023,3,LOC_016,Chicago,Food Court,307383.22233341826,192473.82181666815,31316,4363,188110.82181666815
2023,3,LOC_017,Los Angeles,Street,111156.2934185729,69611.09654099846,11369,5205,64406.096540998464
2023,3,LOC_018,Chicago,Mall,162876.55376186426,102106.9236199367,16734,8021,94085.9236199367
2023,3,LOC_019,New York,Airport,354141.57831968303,221646.4947111667,36268,12795,208851.4947111667
2023,3,LOC_020,New York,Food Court,228736.30995549643,143137.75537094742,23371,3729,139408.75537094742
2023,3,LOC_021,Chicago,Standalone,34712.99033720744,21745.10342411984,3578,5981,15764.10342411984
2023,3,LOC_022,Chicago,Mall,175967.19647243817,109844.47131720255,17935,8294,101550.47131720255
2023,3,LOC_023,Houston,Standalone,45367.90360265234,28513.052778031648,4544,5725,22788.052778031648
2023,3,LOC_024,New York,Airport,458000.69013257086,287059.0520346568,46676,12772,274287.0520346568
2023,3,LOC_025,New York,Standalone,86301.2336067027,54042.504608821095,8750,5945,48097.504608821095
2023,3,LOC_026,Chicago,Standalone,56480.39891407653,35341.86371121919,5775,4014,31327.863711219186
2023,3,LOC_027,Chicago,Standalone,69994.96671809163,43891.922417685484,7160,5367,38524.922417685484
2023,3,LOC_028,Los Angeles,Mall,182295.22422577225,114286.1763665942,18566,8162,106124.1763665942
2023,3,LOC_029,New York,Street,104917.87484218669,65613.98225692257,10650,5288,60325.982256922565
2023,3,LOC_030,Chicago,Mall,134243.58965400417,84088.27619694275,13605,8017,76071.27619694275
2023,3,LOC_031,Los Angeles,Mall,135885.57185498136,85028.43445344226,13926,7200,77828.43445344226
2023,3,LOC_032,Houston,Food Court,162050.28871270237,101208.54634656855,16520,4056,97152.54634656855
2023,3,LOC_033,Houston,Food Court,177855.6078619081,111314.54616908405,18191,3098,108216.54616908405
2023,3,LOC_034,Los Angeles,Food Court,257317.8395781854,161334.63529518517,26302,4570,156764.63529518517
2023,3,LOC_035,Chicago,Street,128103.18829377298,80283.69449210425,13098,6966,73317.69449210425
2023,3,LOC_036,Chicago,Mall,212895.49954270845,133139.77922285208,21599,8241,124898.77922285208
2023,3,LOC_037,Miami,Street,67397.78248621228,42156.125426114755,6783,5392,36764.125426114755
2023,3,LOC_038,Miami,Street,149874.94311842512,93832.45402593601,15277,6484,87348.45402593601
2023,3,LOC_039,Los Angeles,Airport,338069.09505078703,211488.27194156506,34425,11742,199746.27194156506
2023,3,LOC_040,Houston,Food Court,242786.03868532306,151853.50001133044,24634,4430,147423.50001133044
2023,3,LOC_041,Miami,Street,44802.59641212638,27977.37396476384,4563,6059,21918.37396476384
2023,3,LOC_042,Chicago,Mall,135390.01933003866,84558.65535351122,13711,8819,75739.65535351122
2023,3,LOC_043,Los Angeles,Mall,187429.45134798097,117199.80548120689,19172,8597,108602.80548120689
2023,3,LOC_044,Chicago,Airport,332022.5125804129,207865.79406043113,33810,12051,195814.79406043113
2023,3,LOC_045,Chicago,Mall,205592.3902640757,128455.12559079083,20966,8248,120207.12559079083
2023,3,LOC_046,Los Angeles,Standalone,29450.081053382135,18498.08192410968,2999,4627,13871.08192410968
2023,3,LOC_047,Chicago,Street,111111.06956472546,69583.5775587492,11238,6479,63104.577558749195
2023,3,LOC_048,Houston,Airport,429274.0409133116,268700.8162119469,43558,12700,256000.8162119469
2023,3,LOC_049,Houston,Street,76509.48985286902,47862.726616887296,7793,5663,42199.726616887296
2023,3,LOC_050,Chicago,Street,109520.2696831296,68470.71302563325,11198,6853,61617.713025633246
2023,4,LOC_001,New York,Mall,166268.47967768845,104027.45627359685,17013,8126,95901.45627359685
2023,4,LOC_002,Chicago,Street,121128.10099638873,75635.08626916958,12397,6095,69540.08626916958
2023,4,LOC_003,Los Angeles,Street,83848.60854898466,52525.28466667312,8547,5466,47059.28466667312
2023,4,LOC_004,New York,Standalone,53396.91018903035,33373.585223302114,5429,4871,28502.585223302114
2023,4,LOC_005,New York,Standalone,74366.65577065223,46651.787220009355,7595,4343,42308.787220009355
2023,4,LOC_006,Houston,Mall,122225.99730360543,76489.505828188,12419,8215,68274.505828188
2023,4,LOC_007,New York,Mall,144443.92892232825,90426.1066950831,14798,7459,82967.1066950831
2023,4,LOC_008,Los Angeles,Street,59315.67086671603,37192.634675929396,6065,5747,31445.634675929396
2023,4,LOC_009,Miami,Standalone,55928.276622140016,35099.8519657772,5679,5082,30017.851965777198
2023,4,LOC_010,New York,Standalone,60380.09833421813,37798.88496978793,6125,5806,31992.884969787927
2023,4,LOC_011,Los Angeles,Standalone,45726.855784904015,28609.865111905485,4693,4562,24047.865111905485
2023,4,LOC_012,Houston,Street,98474.89585444798,61558.69187807082,10102,6528,55030.69187807082
2023,4,LOC_013,Houston,Standalone,49480.44716533823,31097.220804544213,5105,4020,27077.220804544213
2023,4,LOC_014,Chicago,Mall,139244.0145842515,86895.26603864631,14210,7600,79295.26603864631
2023,4,LOC_015,Los Angeles,Airport,262215.0806224028,164083.34339353483,26835,11776,152307.34339353483
2023,4,LOC_016,Chicago,Food Court,318079.03250383586,198799.41723652557,32407,4363,194436.41723652557
2023,4,LOC_017,Los Angeles,Street,112655.63080317716,70825.17201201312,11446,5205,65620.17201201312
2023,4,LOC_018,Chicago,Mall,154616.2435517835,96694.75319051834,15851,8021,88673.75319051834
2023,4,LOC_019,New York,Airport,325090.14486790454,203690.40734297867,33044,12795,190895.40734297867
2023,4,LOC_020,New York,Food Court,222950.77177635618,139356.87118196356,22767,3729,135627.87118196356
2023,4,LOC_021,Chicago,Standalone,34018.4127603987,21261.722966116038,3484,5981,15280.722966116038
2023,4,LOC_022,Chicago,Mall,178293.93347135658,111484.75530692807,18399,8294,103190.75530692807
2023,4,LOC_023,Houston,Standalone,41108.57092644904,25757.02509342668,4196,5725,20032.02509342668
2023,4,LOC_024,New York,Airport,466286.97084426956,291736.03309939004,47528,12772,278964.03309939004
2023,4,LOC_025,New York,Standalone,78203.68778139111,48885.45808029132,7964,5945,42940.45808029132
2023,4,LOC_026,Chicago,Standalone,56159.45856270094,35058.2088607498,5738,4014,31044.2088607498
2023,4,LOC_027,Chicago,Standalone,70015.38512408655,43756.23027565284,7156,5367,38389.23027565284
2023,4,LOC_028,Los Angeles,Mall,181741.4319287516,113652.59506051104,18482,8162,105490.59506051104
2023,4,LOC_029,New York,Street,95107.14430946708,59665.923976427934,9662,5288,54377.923976427934
2023,4,LOC_030,Chicago,Mall,128506.57392387105,80300.98661981673,13123,8017,72283.98661981673
2023,4,LOC_031,Los Angeles,Mall,142585.9838316644,89061.822589939,14546,7200,81861.822589939
2023,4,LOC_032,Houston,Food Court,159901.35333188533,100023.81175411996,16357,4056,95967.81175411996
2023,4,LOC_033,Houston,Food Court,184094.3341521858,115209.90319823117,18784,3098,112111.90319823117
2023,4,LOC_034,Los Angeles,Food Court,259217.0457471166,162270.6418436587,26620,4570,157700.6418436587
2023,4,LOC_035,Chicago,Street,125946.35194366632,78691.18103918986,12843,6966,71725.18103918986
2023,4,LOC_036,Chicago,Mall,212903.06535430477,132926.08104285592,21585,8241,124685.08104285592
2023,4,LOC_037,Miami,Street,60540.99471776348,37863.085135345376,6217,5392,32471.085135345376
2023,4,LOC_038,Miami,Street,138806.30535841992,87011.00286919085,14285,6484,80527.00286919085
2023,4,LOC_039,Los Angeles,Airport,348986.8328464436,218215.85475982606,35669,11742,206473.85475982606
2023,4,LOC_040,Houston,Food Court,253569.39405912714,158588.54305208128,25781,4430,154158.54305208128
2023,4,LOC_041,Miami,Street,44938.32336374681,28185.202992422677,4514,6059,22126.202992422677
2023,4,LOC_042,Chicago,Mall,136771.11404444196,85555.63806810959,13959,8819,76736.63806810959
2023,4,LOC_043,Los Angeles,Mall,177163.65670078833,110902.95896042725,18155,8597,102305.95896042725
2023,4,LOC_044,Chicago,Airport,345046.937479942,216078.8175482823,35096,12051,204027.8175482823
2023,4,LOC_045,Chicago,Mall,203807.00065180787,127422.26209250125,20921,8248,119174.26209250125
2023,4,LOC_046,Los Angeles,Standalone,30545.21217913798,19174.22041674899,3094,4627,14547.22041674899
2023,4,LOC_047,Chicago,Street,103814.9850661792,64990.924105553415,10478,6479,58511.924105553415
2023,4,LOC_048,Houston,Airport,440423.43265481817,275213.20365971775,44908,12700,262513.20365971775
2023,4,LOC_049,Houston,Street,78219.45691836315,48974.28078298717,8100,5663,43311.28078298717
2023,4,LOC_050,Chicago,Street,116270.74760117424,73030.88217516805,12010,6853,66177.88217516805
2023,5,LOC_001,New York,Mall,174949.00771840272,109360.21372696193,17759,8126,101234.21372696193
2023,5,LOC_002,Chicago,Street,117147.8969684879,73330.53927668072,11869,6095,67235.53927668072
2023,5,LOC_003,Los Angeles,Street,80970.91451205427,50714.92484786051,8229,5466,45248.92484786051
2023,5,LOC_004,New York,Standalone,51043.72685230275,31905.20079603231,5195,4871,27034.20079603231
2023,5,LOC_005,New York,Standalone,73835.69941307331,46161.327910938,7567,4343,41818.327910938
2023,5,LOC_006,Houston,Mall,123289.63941207231,77030.52079803428,12551,8215,68815.52079803428
2023,5,LOC_007,New York,Mall,131893.17286945484,82476.33425750578,13596,7459,75017.33425750578
2023,5,LOC_008,Los Angeles,Street,61669.83667632577,38620.31620402052,6256,5747,32873.31620402052
2023,5,LOC_009,Miami,Standalone,53925.480665539704,33872.60749132537,5511,5082,28790.60749132537
2023,5,LOC_010,New York,Standalone,59552.045305347,37234.614595858606,6092,5806,31428.614595858606
2023,5,LOC_011,Los Angeles,Standalone,43248.065983775385,26978.039008016018,4381,4562,22416.039008016018
2023,5,LOC_012,Houston,Street,103188.71990915698,64677.8110090313,10417,6528,58149.8110090313
2023,5,LOC_013,Houston,Standalone,47620.938159687685,29784.48907261174,4897,4020,25764.48907261174
2023,5,LOC_014,Chicago,Mall,133417.1674665679,83450.87025891364,13601,7600,75850.87025891364
2023,5,LOC_015,Los Angeles,Airport,254945.36006521934,159474.00437576557,26076,11776,147698.00437576557
2023,5,LOC_016,Chicago,Food Court,312629.134904621,195355.9236023257,31877,4363,190992.9236023257
2023,5,LOC_017,Los Angeles,Street,104031.10529597968,65102.739876749736,10610,5205,59897.739876749736
2023,5,LOC_018,Chicago,Mall,157541.62999613714,98520.57021177693,16085,8021,90499.57021177693
2023,5,LOC_019,New York,Airport,350323.0274844511,219089.64744853307,35746,12795,206294.64744853307
2023,5,LOC_020,New York,Food Court,228178.14975301025,142768.5217867601,23227,3729,139039.5217867601
2023,5,LOC_021,Chicago,Standalone,34482.46502441876,21657.12045370479,3498,5981,15676.120453704789
2023,5,LOC_022,Chicago,Mall,178593.70174761047,111495.99656380231,18036,8294,103201.99656380231
2023,5,LOC_023,Houston,Standalone,41059.03316716032,25790.186247106893,4154,5725,20065.186247106893
2023,5,LOC_024,New York,Airport,476636.1808779889,298242.3696202252,48677,12772,285470.3696202252
2023,5,LOC_025,New York,Standalone,88622.16522955823,55734.59656048903,9007,5945,49789.59656048903
2023,5,LOC_026,Chicago,Standalone,59124.47737776198,36950.94046561145,5961,4014,32936.94046561145
2023,5,LOC_027,Chicago,Standalone,65957.21487907053,41138.13765823258,6788,5367,35771.13765823258
2023,5,LOC_028,Los Angeles,Mall,187651.60044457333,117243.46460596538,19133,8162,109081.46460596538
2023,5,LOC_029,New York,Street,95633.05215291983,59930.14125339011,9712,5288,54642.14125339011
2023,5,LOC_030,Chicago,Mall,126590.75507676501,79314.85835992743,12855,8017,71297.85835992743
2023,5,LOC_031,Los Angeles,Mall,135974.08710241577,85028.11709324566,13817,7200,77828.11709324566
2023,5,LOC_032,Houston,Food Court,159879.59408526798,100058.35757995004,16378,4056,96002.35757995004
2023,5,LOC_033,Houston,Food Court,189242.04990444134,118477.65682359584,19187,3098,115379.65682359584
2023,5,LOC_034,Los Angeles,Food Court,282797.1606139426,177133.32176977542,28784,4570,172563.32176977542
2023,5,LOC_035,Chicago,Street,132094.7228371029,82738.96370727345,13429,6966,75772.96370727345
2023,5,LOC_036,Chicago,Mall,221471.43513555324,138868.2652641025,22446,8241,130627.26526410249
2023,5,LOC_037,Miami,Street,61439.2436315655,38509.82575676066,6271,5392,33117.82575676066
2023,5,LOC_038,Miami,Street,157428.52369519384,98563.2345421549,16111,6484,92079.2345421549
